,Open,High,Low,Close,Volume
2019.08.30 20:00,1523.04000,1523.89000,1516.97000,1519.02000,429710
2019.08.30 21:00,1519.01000,1525.67000,1518.24000,1525.46000,251540
2019.08.30 22:00,1525.49000,1525.81000,1522.93000,1524.16000,179660
2019.08.30 23:00,1524.16000,1524.16000,1520.03000,1520.81000,41110
2019.09.02 01:00,1525.73000,1534.88000,1525.72000,1529.71000,159200
2019.09.02 02:00,1529.70000,1529.73000,1528.26000,1529.18000,64020
2019.09.02 03:00,1529.18000,1529.92000,1527.73000,1529.12000,93620
2019.09.02 04:00,1529.13000,1529.43000,1522.77000,1524.57000,324000
2019.09.02 05:00,1524.57000,1526.33000,1523.18000,1525.48000,130570
2019.09.02 06:00,1525.47000,1526.53000,1525.25000,1525.68000,71770
2019.09.02 07:00,1525.67000,1526.54000,1525.33000,1525.55000,39680
2019.09.02 08:00,1525.54000,1525.93000,1524.16000,1524.81000,79320
2019.09.02 09:00,1524.81000,1524.96000,1520.98000,1522.73000,159350
2019.09.02 10:00,1522.74000,1523.47000,1519.32000,1522.37000,206900
2019.09.02 11:00,1522.37000,1523.15000,1521.16000,1521.36000,124500
2019.09.02 12:00,1521.35000,1526.10000,1520.83000,1525.69000,165410
2019.09.02 13:00,1525.70000,1526.38000,1523.45000,1524.17000,146340
2019.09.02 14:00,1524.17000,1526.00000,1524.16000,1524.49000,84950
2019.09.02 15:00,1524.46000,1525.38000,1523.72000,1523.88000,84990
2019.09.02 16:00,1523.86000,1527.84000,1523.35000,1527.42000,265360
2019.09.02 17:00,1527.42000,1527.65000,1524.63000,1526.82000,159310
2019.09.02 18:00,1526.83000,1529.72000,1524.35000,1527.51000,262090
2019.09.02 19:00,1527.51000,1531.30000,1527.34000,1529.20000,186680
2019.09.02 20:00,1529.21000,1529.28000,1528.91000,1529.16000,5850
2019.09.02 21:00,1529.16000,1529.29000,1528.27000,1529.17000,2600
2019.09.02 22:00,1529.18000,1529.29000,1528.80000,1529.16000,1340
2019.09.02 23:00,1529.16000,1529.25000,1527.60000,1527.62000,300
