,Open,High,Low,Close,Volume
2007.04.03,663.25000,667.40000,661.80000,663.60000,6262,0
2007.04.04,663.65000,675.65000,663.60000,674.05000,5917,0
2007.04.05,674.10000,675.35000,671.50000,674.65000,3307,0
2007.04.06,674.25000,674.35000,673.35000,673.35000,8,0
2007.04.08,673.10000,673.10000,671.50000,672.60000,129,0
2007.04.09,672.55000,677.65000,670.55000,672.25000,5292,0
2007.04.10,672.30000,681.45000,671.20000,677.30000,4617,0
2007.04.11,677.25000,680.65000,674.25000,677.40000,5737,0
2007.04.12,677.45000,679.65000,671.30000,676.95000,4115,0
2007.04.13,677.05000,685.55000,676.30000,684.85000,4283,0
2007.04.15,684.90000,687.45000,684.90000,685.30000,387,0
2007.04.16,685.25000,691.10000,682.95000,690.35000,5261,0
2007.04.17,690.40000,690.70000,685.95000,687.45000,4223,0
2007.04.18,687.40000,690.80000,685.55000,689.75000,5345,0
2007.04.19,689.50000,691.50000,679.00000,684.00000,6310,0
2007.04.20,683.90000,693.50000,683.20000,691.65000,4191,0
2007.04.22,691.85000,693.50000,691.70000,692.55000,384,0
2007.04.23,692.60000,693.55000,686.80000,689.80000,6905,0
2007.04.24,689.65000,691.70000,681.20000,683.65000,7349,0
2007.04.25,683.70000,686.65000,682.00000,684.90000,5920,0
2007.04.26,684.95000,686.70000,671.20000,674.55000,6110,0
2007.04.27,674.45000,681.70000,670.65000,681.20000,4971,0
2007.04.29,680.70000,682.10000,679.55000,680.00000,263,0
2007.04.30,679.95000,680.85000,675.80000,678.65000,4661,0
2007.05.01,678.35000,678.95000,671.75000,674.01000,4931,0
2007.05.02,674.06000,674.86000,667.45000,672.60000,5159,0
2007.05.03,672.65000,682.40000,671.90000,681.85000,4399,0
2007.05.04,681.80000,690.50000,680.10000,688.55000,4566,0
2007.05.06,688.50000,688.80000,687.85000,688.10000,291,0
2007.05.07,688.05000,690.70000,686.40000,688.05000,3884,0
2007.05.08,688.10000,688.75000,681.95000,685.45000,5177,0
2007.05.09,685.40000,686.55000,675.65000,680.70000,5275,0
2007.05.10,680.65000,680.70000,664.25000,664.80000,6027,0
2007.05.11,664.85000,672.75000,664.65000,670.80000,5401,0
2007.05.13,670.85000,672.05000,670.75000,671.85000,199,0
2007.05.14,671.80000,674.95000,666.40000,669.20000,5284,0
2007.05.15,669.15000,673.35000,664.95000,672.15000,5293,0
2007.05.16,672.10000,673.25000,659.70000,662.25000,5499,0
2007.05.17,662.20000,664.55000,653.60000,657.65000,5536,0
2007.05.18,657.75000,662.90000,655.75000,661.45000,5085,0
2007.05.20,663.80000,663.80000,661.40000,661.70000,203,0
2007.05.21,661.75000,663.65000,657.00000,662.95000,4861,0
2007.05.22,662.90000,665.30000,658.10000,658.60000,5593,0
2007.05.23,658.80000,664.45000,657.35000,662.35000,6022,0
2007.05.24,662.45000,662.70000,651.95000,654.15000,7625,0
2007.05.25,654.20000,656.80000,653.40000,655.75000,4932,0
2007.05.27,656.00000,656.00000,655.35000,655.75000,31,0
2007.05.28,655.80000,656.35000,654.90000,655.60000,871,0
2007.05.29,655.50000,661.65000,654.70000,657.05000,6200,0
2007.05.30,657.10000,658.65000,651.95000,654.60000,5709,0
2007.05.31,654.65000,661.70000,654.50000,660.80000,6142,0
2007.06.01,660.65000,671.60000,660.65000,671.40000,5246,0
2007.06.03,671.15000,671.40000,670.80000,671.05000,177,0
2007.06.04,671.10000,673.85000,668.50000,671.35000,4474,0
2007.06.05,671.40000,673.30000,668.95000,670.70000,4212,0
2007.06.06,670.65000,671.95000,665.05000,669.95000,4747,0
2007.06.07,669.90000,672.95000,658.05000,659.40000,4557,0
2007.06.08,659.45000,661.40000,644.00000,648.45000,4972,0
2007.06.10,649.10000,650.15000,648.65000,650.05000,310,0
2007.06.11,649.95000,654.95000,649.55000,653.20000,4793,0
2007.06.12,653.05000,654.60000,645.70000,647.55000,5163,0
2007.06.13,647.50000,652.50000,643.00000,651.25000,5441,0
2007.06.14,651.20000,654.10000,645.90000,652.90000,4909,0
2007.06.15,652.80000,655.70000,649.95000,655.05000,4010,0
2007.06.17,655.50000,656.85000,655.15000,656.15000,259,0
2007.06.18,656.20000,659.20000,654.60000,656.85000,3558,0
2007.06.19,656.90000,662.05000,653.70000,660.80000,4171,0
2007.06.20,660.65000,661.50000,652.45000,654.20000,4192,0
2007.06.21,654.10000,656.55000,647.80000,651.25000,4570,0
2007.06.22,651.30000,656.30000,650.60000,653.90000,4027,0
2007.06.24,654.05000,654.45000,652.20000,652.20000,191,0
2007.06.25,652.15000,654.05000,648.90000,651.10000,4628,0
2007.06.26,651.25000,651.85000,638.85000,641.85000,5078,0
2007.06.27,641.90000,644.70000,640.15000,643.00000,4466,0
2007.06.28,643.05000,649.80000,642.90000,648.35000,3732,0
2007.06.29,648.25000,652.35000,646.50000,649.35000,3303,0
2007.07.01,650.85000,651.10000,650.20000,650.35000,173,0
2007.07.02,650.30000,658.60000,648.60000,656.20000,4985,0
2007.07.03,656.45000,658.05000,652.05000,653.55000,3020,0
2007.07.04,653.60000,654.80000,653.20000,654.05000,1439,0
2007.07.05,653.90000,656.50000,645.70000,649.10000,3772,0
2007.07.06,649.20000,656.00000,645.00000,655.65000,4019,0
2007.07.08,656.00000,656.40000,654.80000,655.00000,197,0
2007.07.09,654.95000,663.10000,653.50000,659.90000,4811,0
2007.07.10,659.80000,664.90000,658.70000,663.55000,3940,0
2007.07.11,663.45000,665.95000,659.80000,661.30000,3578,0
2007.07.12,661.25000,669.30000,660.70000,666.30000,4032,0
2007.07.13,666.25000,668.50000,663.20000,666.60000,3642,0
2007.07.15,666.35000,667.30000,666.30000,666.90000,179,0
2007.07.16,666.85000,668.70000,663.45000,665.45000,4350,0
2007.07.17,665.50000,667.30000,662.25000,664.80000,4351,0
2007.07.18,664.85000,674.15000,664.70000,673.20000,5672,0
2007.07.19,673.10000,677.60000,671.25000,676.55000,4622,0
2007.07.20,676.65000,686.75000,675.10000,683.10000,4888,0
2007.07.22,683.75000,684.70000,682.55000,682.85000,286,0
2007.07.23,682.80000,684.95000,680.20000,682.10000,4704,0
2007.07.24,682.00000,687.75000,680.60000,681.25000,5302,0
2007.07.25,681.20000,681.75000,670.50000,675.65000,6195,0
2007.07.26,675.60000,676.85000,654.50000,662.65000,7739,0
2007.07.27,662.60000,666.80000,656.80000,660.90000,7029,0
2007.07.29,661.10000,661.95000,660.00000,661.15000,324,0
2007.07.30,661.20000,665.70000,659.80000,665.15000,4786,0
2007.07.31,665.20000,668.70000,662.95000,663.75000,6059,0
2007.08.01,663.80000,667.50000,659.10000,665.35000,7912,0
2007.08.02,665.30000,666.90000,662.60000,665.35000,6379,0
2007.08.03,665.30000,675.35000,664.95000,673.45000,6370,0
2007.08.05,673.25000,675.40000,672.50000,672.75000,331,0
2007.08.06,672.70000,674.80000,669.00000,671.55000,6439,0
2007.08.07,671.50000,672.50000,665.95000,671.35000,6847,0
2007.08.08,671.40000,676.70000,669.65000,673.55000,5511,0
2007.08.09,673.50000,674.40000,659.20000,661.80000,9221,0
2007.08.10,661.85000,676.15000,658.00000,672.60000,7018,0
2007.08.12,672.50000,672.50000,670.45000,670.60000,138,0
2007.08.13,670.45000,672.00000,668.35000,668.90000,4409,0
2007.08.14,668.85000,671.30000,665.50000,669.65000,4968,0
2007.08.15,669.60000,670.90000,662.00000,667.90000,6702,0
2007.08.16,667.80000,667.90000,641.85000,648.90000,9103,0
2007.08.17,648.85000,664.05000,645.50000,657.50000,7522,0
2007.08.19,657.05000,657.05000,653.65000,653.85000,302,0
2007.08.20,653.90000,660.35000,653.10000,657.05000,6146,0
2007.08.21,657.00000,659.90000,654.30000,657.35000,7053,0
2007.08.22,657.50000,661.75000,654.55000,660.30000,5612,0
2007.08.23,660.40000,664.95000,658.45000,659.50000,5640,0
2007.08.24,659.45000,668.75000,657.25000,667.95000,4933,0
2007.08.26,668.05000,668.25000,667.05000,667.45000,216,0
2007.08.27,667.40000,668.40000,665.40000,666.10000,3724,0
2007.08.28,666.20000,668.30000,661.65000,662.35000,5308,0
2007.08.29,662.40000,668.85000,661.10000,666.40000,4697,0
2007.08.30,666.50000,668.05000,663.55000,665.60000,5017,0
2007.08.31,664.60000,674.50000,664.30000,672.30000,3948,0
2007.09.03,672.50000,673.20000,671.20000,672.00000,885,0
2007.09.04,672.10000,683.00000,671.10000,681.20000,3958,0
2007.09.05,681.30000,682.50000,678.00000,681.40000,4087,0
2007.09.06,681.50000,697.40000,679.80000,694.90000,5929,0
2007.09.07,694.80000,706.50000,691.80000,699.90000,6170,0
2007.09.10,699.00000,706.60000,698.80000,702.60000,5037,0
2007.09.11,702.50000,713.90000,702.00000,712.00000,5306,0
2007.09.12,712.10000,713.90000,705.40000,711.10000,5407,0
2007.09.13,711.00000,711.90000,703.00000,707.80000,5174,0
2007.09.14,707.70000,717.00000,703.60000,707.20000,5807,0
2007.09.17,707.30000,719.70000,705.90000,717.40000,5193,0
2007.09.18,717.20000,726.80000,711.30000,723.10000,6434,0
2007.09.19,723.20000,726.20000,719.30000,720.80000,6543,0
2007.09.20,720.60000,738.10000,720.50000,733.30000,7126,0
2007.09.21,733.20000,739.10000,726.20000,730.40000,6693,0
2007.09.24,731.00000,735.90000,725.70000,729.90000,6062,0
2007.09.25,729.80000,733.20000,721.70000,731.20000,6681,0
2007.09.26,731.10000,736.50000,725.90000,728.30000,5543,0
2007.09.27,728.20000,735.60000,726.50000,733.90000,5471,0
2007.09.28,734.00000,745.50000,732.90000,742.60000,6903,0
2007.10.01,743.70000,747.50000,740.80000,746.70000,5491,0
2007.10.02,746.40000,747.40000,724.20000,731.20000,8444,0
2007.10.03,731.10000,735.70000,725.90000,727.50000,6454,0
2007.10.04,727.60000,738.20000,720.30000,737.50000,7291,0
2007.10.05,737.40000,744.00000,726.70000,741.60000,5426,0
2007.10.08,740.90000,742.00000,730.80000,732.80000,4374,0
2007.10.09,732.90000,740.30000,726.20000,737.60000,6040,0
2007.10.10,737.80000,745.70000,737.00000,740.50000,5662,0
2007.10.11,740.60000,753.40000,739.10000,747.30000,6957,0
2007.10.12,747.40000,752.10000,744.50000,749.20000,6735,0
2007.10.15,749.00000,759.90000,747.20000,758.80000,5971,0
2007.10.16,759.10000,766.60000,753.20000,760.10000,8774,0
2007.10.17,760.00000,764.60000,751.30000,754.50000,9859,0
2007.10.18,754.80000,768.60000,754.20000,767.70000,7899,0
2007.10.19,767.60000,770.80000,757.80000,765.70000,7881,0
2007.10.22,766.20000,768.10000,745.00000,753.70000,12021,0
2007.10.23,753.80000,760.70000,752.40000,759.10000,6475,0
2007.10.24,759.20000,763.80000,753.50000,763.20000,6720,0
2007.10.25,763.30000,769.10000,761.40000,768.80000,6071,0
2007.10.26,768.70000,785.60000,767.90000,784.70000,7376,0
2007.10.29,784.20000,794.20000,784.10000,791.30000,8622,0
2007.10.30,791.20000,791.90000,778.80000,781.30000,7454,0
2007.10.31,781.20000,797.00000,776.50000,796.40000,9464,0
2007.11.01,796.30000,799.00000,783.60000,786.80000,9465,0
2007.11.02,786.70000,807.80000,786.70000,807.10000,8653,0
2007.11.05,806.90000,811.30000,800.50000,805.70000,8045,0
2007.11.06,805.80000,824.60000,805.70000,824.40000,8860,0
2007.11.07,824.30000,845.40000,821.90000,830.40000,16208,0
2007.11.08,830.30000,845.30000,822.70000,832.90000,15184,0
2007.11.09,832.70000,838.40000,826.40000,830.70000,12696,0
2007.11.12,829.90000,832.20000,791.20000,792.70000,14915,0
2007.11.13,792.60000,808.70000,790.00000,801.30000,13717,0
2007.11.14,801.40000,815.70000,798.70000,811.40000,9389,0
2007.11.15,811.50000,817.80000,782.20000,787.80000,12939,0
2007.11.16,787.60000,797.20000,783.40000,785.90000,11485,0
2007.11.19,786.00000,793.80000,774.70000,781.50000,9400,0
2007.11.20,781.40000,805.50000,772.40000,802.30000,11098,0
2007.11.21,802.40000,807.00000,794.30000,800.00000,10665,0
2007.11.22,799.80000,805.30000,798.00000,803.80000,2883,0
2007.11.23,803.70000,825.40000,802.50000,823.00000,7566,0
2007.11.26,823.60000,836.50000,820.60000,824.10000,11859,0
2007.11.27,823.80000,828.90000,807.20000,812.20000,10845,0
2007.11.28,812.30000,815.50000,790.90000,804.10000,11562,0
2007.11.29,804.00000,807.70000,792.00000,792.80000,9845,0
2007.11.30,792.90000,799.20000,778.70000,781.80000,10405,0
2007.12.03,782.90000,794.00000,776.60000,793.80000,9150,0
2007.12.04,793.90000,805.00000,786.30000,801.00000,8477,0
2007.12.05,801.10000,806.50000,790.90000,795.00000,9718,0
2007.12.06,794.90000,805.20000,784.70000,801.80000,10321,0
2007.12.07,801.90000,805.00000,791.50000,795.60000,8466,0
2007.12.10,795.70000,811.80000,793.60000,807.60000,7293,0
2007.12.11,807.70000,813.10000,795.60000,796.40000,8767,0
2007.12.12,796.30000,816.80000,795.90000,813.10000,9471,0
2007.12.13,813.00000,813.50000,791.90000,796.90000,9682,0
2007.12.14,797.00000,803.10000,787.40000,794.10000,9843,0
2007.12.17,793.70000,798.50000,784.90000,792.80000,7865,0
2007.12.18,792.90000,806.10000,789.90000,802.20000,7822,0
2007.12.19,801.90000,804.30000,797.40000,801.80000,6678,0
2007.12.20,802.00000,802.70000,792.90000,795.90000,6746,0
2007.12.21,795.70000,812.10000,795.10000,809.60000,5974,0
2007.12.24,810.60000,815.20000,807.80000,811.70000,3675,0
2007.12.26,812.40000,825.70000,812.10000,824.00000,3158,0
2007.12.27,824.30000,830.90000,821.10000,825.00000,6432,0
2007.12.28,825.10000,839.70000,824.30000,838.90000,5313,0
2007.12.31,841.00000,843.10000,829.20000,832.70000,4894,0
2008.01.02,835.50000,860.90000,834.80000,856.80000,7172,0
2008.01.03,857.10000,868.90000,852.90000,864.30000,10999,0
2008.01.04,864.40000,868.50000,853.90000,860.60000,9510,0
2008.01.07,860.40000,864.70000,854.90000,857.50000,8446,0
2008.01.08,857.60000,880.80000,856.40000,877.40000,9427,0
2008.01.09,877.30000,891.10000,871.50000,878.40000,14536,0
2008.01.10,878.40000,894.80000,865.90000,892.60000,14635,0
2008.01.11,892.70000,898.00000,887.00000,895.70000,15393,0
2008.01.14,895.00000,914.10000,891.20000,903.60000,13891,0
2008.01.15,903.50000,914.10000,886.90000,887.30000,14592,0
2008.01.16,887.60000,899.40000,874.10000,876.80000,23533,0
2008.01.17,876.80000,890.20000,874.45000,877.30000,24999,0
2008.01.18,877.20000,888.40000,870.00000,884.35000,24973,0
2008.01.21,882.40000,883.05000,860.55000,864.50000,10827,0
2008.01.22,864.60000,894.50000,849.20000,891.75000,33441,0
2008.01.23,891.80000,895.70000,876.30000,889.95000,30874,0
2008.01.24,890.00000,913.15000,888.85000,912.40000,23680,0
2008.01.25,912.40000,923.45000,905.80000,913.30000,26161,0
2008.01.28,911.30000,929.35000,910.40000,928.40000,21224,0
2008.01.29,928.35000,933.05000,919.55000,923.35000,19780,0
2008.01.30,923.35000,936.75000,915.65000,928.95000,19530,0
2008.01.31,928.95000,929.55000,914.95000,925.65000,24196,0
2008.02.01,925.80000,936.65000,903.60000,903.95000,24835,0
2008.02.04,905.40000,912.55000,891.85000,903.10000,24502,0
2008.02.05,903.15000,906.85000,884.00000,887.65000,23630,0
2008.02.06,887.80000,907.30000,885.65000,899.75000,19518,0
2008.02.07,899.70000,910.85000,896.00000,910.15000,23933,0
2008.02.08,910.10000,920.55000,907.25000,920.20000,20250,0
2008.02.11,921.75000,927.10000,915.75000,922.85000,24675,0
2008.02.12,922.75000,924.50000,902.50000,905.85000,23511,0
2008.02.13,906.00000,910.70000,896.05000,906.05000,21372,0
2008.02.14,906.05000,913.75000,901.60000,907.75000,20078,0
2008.02.15,907.80000,915.45000,897.50000,902.05000,22159,0
2008.02.18,902.45000,907.50000,900.05000,904.50000,8450,0
2008.02.19,904.55000,930.50000,904.45000,927.35000,18817,0
2008.02.20,927.35000,945.55000,913.20000,943.80000,25922,0
2008.02.21,943.85000,953.85000,937.65000,945.50000,23225,0
2008.02.22,945.45000,949.60000,935.45000,945.15000,24683,0
2008.02.25,945.45000,951.95000,932.90000,939.05000,20662,0
2008.02.26,939.05000,950.20000,926.00000,947.70000,26034,0
2008.02.27,947.80000,964.90000,947.60000,957.60000,22735,0
2008.02.28,957.60000,972.35000,951.60000,970.40000,21968,0
2008.02.29,970.45000,975.95000,964.20000,973.05000,25230,0
2008.03.03,973.10000,989.35000,972.80000,983.35000,23015,0
2008.03.04,983.35000,987.95000,956.35000,963.65000,25988,0
2008.03.05,963.60000,992.90000,958.85000,989.15000,24891,0
2008.03.06,989.20000,992.20000,964.80000,978.25000,25631,0
2008.03.07,978.35000,988.50000,969.35000,972.65000,21585,0
2008.03.10,972.90000,980.70000,960.90000,972.70000,23655,0
2008.03.11,972.75000,985.75000,964.65000,972.80000,25180,0
2008.03.12,972.90000,982.95000,968.05000,982.55000,21674,0
2008.03.13,982.55000,999.65000,975.00000,994.40000,26383,0
2008.03.14,994.40000,1007.05000,990.00000,999.30000,21007,0
2008.03.17,1001.80000,1032.35000,993.60000,1001.65000,41578,0
2008.03.18,1002.00000,1012.15000,976.35000,981.60000,30018,0
2008.03.19,981.60000,997.25000,937.55000,944.60000,35881,0
2008.03.20,944.60000,945.30000,904.33000,909.50000,34517,0
2008.03.21,909.90000,917.55000,906.85000,910.75000,274,0
2008.03.24,914.85000,927.10000,906.10000,915.05000,29262,0
2008.03.25,915.10000,938.80000,910.00000,938.35000,26278,0
2008.03.26,938.35000,954.45000,927.80000,953.70000,22644,0
2008.03.27,953.80000,954.65000,940.15000,947.15000,23157,0
2008.03.28,947.10000,950.75000,922.90000,930.10000,21939,0
2008.03.31,930.80000,940.65000,912.25000,915.65000,23779,0
2008.04.01,915.70000,920.70000,872.20000,882.05000,28880,0
2008.04.02,882.05000,906.35000,880.75000,903.95000,28947,0
2008.04.03,904.00000,908.80000,887.75000,902.55000,25240,0
2008.04.04,902.75000,914.60000,899.00000,913.35000,19168,0
2008.04.07,912.30000,929.30000,910.50000,919.45000,15914,0
2008.04.08,919.35000,925.55000,907.55000,914.30000,16165,0
2008.04.09,914.25000,935.45000,902.90000,933.65000,15954,0
2008.04.10,933.50000,939.60000,921.85000,928.35000,18289,0
2008.04.11,928.50000,932.00000,917.20000,924.95000,14842,0
2008.04.14,918.90000,931.88000,914.15000,923.95000,19247,0
2008.04.15,923.95000,936.30000,922.50000,927.50000,19560,0
2008.04.16,927.50000,949.00000,924.20000,944.25000,19387,0
2008.04.17,944.30000,952.60000,937.15000,938.30000,18164,0
2008.04.18,938.25000,946.50000,904.55000,917.90000,19462,0
2008.04.21,916.85000,928.55000,910.90000,916.40000,19768,0
2008.04.22,916.45000,925.35000,911.45000,915.45000,19348,0
2008.04.23,915.45000,922.75000,896.65000,903.75000,21303,0
2008.04.24,903.75000,906.80000,883.00000,885.70000,20926,0
2008.04.25,885.75000,896.30000,877.60000,884.15000,19420,0
2008.04.28,888.95000,895.70000,886.35000,892.85000,16857,0
2008.04.29,892.80000,893.35000,868.45000,870.00000,15722,0
2008.04.30,869.95000,878.70000,862.35000,877.15000,18766,0
2008.05.01,877.05000,881.60000,847.05000,852.00000,26306,0
2008.05.02,851.95000,859.15000,844.95000,856.75000,18830,0
2008.05.05,858.25000,874.25000,858.15000,873.75000,12963,0
2008.05.06,873.80000,882.70000,870.40000,875.85000,14183,0
2008.05.07,875.80000,881.10000,863.25000,868.20000,18365,0
2008.05.08,868.30000,885.50000,865.25000,881.35000,19120,0
2008.05.09,881.30000,889.50000,870.20000,885.25000,17167,0
2008.05.12,883.30000,889.65000,877.70000,882.15000,21677,0
2008.05.13,882.15000,885.35000,861.05000,866.55000,23253,0
2008.05.14,866.45000,870.95000,859.80000,863.90000,18654,0
2008.05.15,863.95000,887.55000,862.05000,881.60000,20193,0
2008.05.16,881.60000,904.90000,879.80000,902.90000,17881,0
2008.05.19,903.50000,913.60000,900.55000,904.85000,17843,0
2008.05.20,904.85000,923.50000,900.70000,918.90000,16601,0
2008.05.21,918.85000,932.55000,916.25000,932.30000,17688,0
2008.05.22,932.25000,935.15000,916.70000,921.25000,21816,0
2008.05.23,921.20000,929.05000,914.90000,924.75000,22142,0
2008.05.26,926.55000,928.90000,925.60000,928.40000,1322,0
2008.05.27,928.40000,930.65000,903.85000,905.75000,21993,0
2008.05.28,905.70000,909.65000,888.65000,900.40000,25178,0
2008.05.29,900.40000,903.00000,873.05000,877.30000,27084,0
2008.05.30,877.30000,888.90000,869.85000,886.55000,25493,0
2008.06.02,887.60000,897.25000,880.90000,890.85000,25563,0
2008.06.03,890.90000,896.60000,875.05000,879.85000,23463,0
2008.06.04,879.90000,886.55000,875.65000,878.85000,25375,0
2008.06.05,878.80000,879.90000,864.65000,876.85000,24172,0
2008.06.06,876.80000,901.45000,869.15000,901.05000,26655,0
2008.06.09,902.55000,909.10000,890.20000,892.30000,29264,0
2008.06.10,892.25000,894.65000,863.75000,866.25000,28319,0
2008.06.11,866.30000,882.70000,866.00000,879.80000,25325,0
2008.06.12,879.80000,881.85000,857.05000,867.85000,26108,0
2008.06.13,867.85000,874.20000,859.35000,869.15000,24921,0
2008.06.16,869.10000,894.45000,866.35000,881.85000,22260,0
2008.06.17,881.75000,888.35000,873.95000,882.20000,26721,0
2008.06.18,882.15000,895.20000,879.90000,893.75000,26768,0
2008.06.19,893.50000,908.35000,886.40000,897.95000,28116,0
2008.06.20,897.80000,907.60000,895.80000,901.35000,23790,0
2008.06.23,901.55000,907.25000,875.45000,883.00000,22587,0
2008.06.24,883.00000,893.80000,881.50000,889.05000,21685,0
2008.06.25,889.00000,890.60000,873.30000,885.90000,24588,0
2008.06.26,885.90000,918.00000,875.00000,916.75000,24102,0
2008.06.27,916.70000,930.60000,906.50000,926.70000,26190,0
2008.06.30,928.95000,935.10000,918.35000,925.05000,24936,0
2008.07.01,925.00000,945.75000,921.80000,939.40000,26902,0
2008.07.02,939.45000,945.50000,931.50000,944.70000,29667,0
2008.07.03,944.70000,946.40000,926.90000,934.00000,27029,0
2008.07.04,934.00000,936.20000,928.90000,932.90000,7704,0
2008.07.07,931.95000,932.45000,914.70000,925.40000,26828,0
2008.07.08,925.40000,933.25000,912.25000,919.30000,29847,0
2008.07.09,919.30000,928.70000,915.75000,928.25000,25787,0
2008.07.10,928.25000,947.55000,921.05000,946.45000,25875,0
2008.07.11,944.55000,967.35000,941.45000,963.95000,27161,0
2008.07.14,965.40000,975.05000,953.45000,971.95000,25590,0
2008.07.15,971.90000,988.15000,968.20000,976.95000,30985,0
2008.07.16,976.95000,981.00000,957.60000,959.65000,30631,0
2008.07.17,959.65000,978.80000,952.25000,957.10000,31848,0
2008.07.18,957.15000,964.45000,949.55000,954.65000,27341,0
2008.07.21,956.60000,968.20000,954.95000,965.25000,22191,0
2008.07.22,965.30000,975.95000,943.40000,945.85000,27063,0
2008.07.23,945.85000,948.90000,917.55000,920.30000,31149,0
2008.07.24,920.35000,931.00000,915.90000,927.45000,28714,0
2008.07.25,927.55000,934.95000,917.00000,929.60000,28145,0
2008.07.28,928.50000,932.70000,922.35000,930.10000,23123,0
2008.07.29,930.15000,933.05000,912.70000,918.45000,22698,0
2008.07.30,918.40000,919.30000,893.50000,905.55000,21125,0
2008.07.31,905.50000,925.30000,899.95000,913.55000,26641,0
2008.08.01,913.65000,916.90000,901.45000,908.70000,25233,0
2008.08.04,909.80000,915.35000,893.55000,894.25000,25420,0
2008.08.05,894.20000,895.20000,872.40000,873.80000,28039,0
2008.08.06,873.80000,886.25000,872.55000,879.70000,24551,0
2008.08.07,879.75000,884.85000,867.60000,872.50000,24517,0
2008.08.08,872.50000,873.65000,850.50000,857.05000,28792,0
2008.08.11,855.50000,865.75000,817.95000,823.15000,29547,0
2008.08.12,823.15000,826.65000,801.70000,811.65000,34258,0
2008.08.13,811.70000,829.60000,804.95000,826.40000,35881,0
2008.08.14,826.40000,836.65000,804.35000,806.30000,33416,0
2008.08.15,806.15000,807.00000,772.60000,786.95000,34634,0
2008.08.18,790.80000,803.90000,789.00000,799.55000,31059,0
2008.08.19,799.50000,816.55000,782.10000,813.60000,34602,0
2008.08.20,813.65000,818.10000,799.75000,813.00000,32669,0
2008.08.21,813.15000,839.05000,799.90000,836.40000,32656,0
2008.08.22,836.40000,837.65000,820.90000,822.35000,29420,0
2008.08.25,822.85000,825.80000,815.85000,821.60000,27862,0
2008.08.26,821.55000,830.40000,806.70000,824.60000,29753,0
2008.08.27,824.55000,834.95000,820.85000,826.60000,28514,0
2008.08.28,826.50000,843.85000,822.60000,833.50000,27516,0
2008.08.29,833.40000,838.50000,827.20000,830.05000,23090,0
2008.09.01,833.55000,836.10000,814.80000,817.15000,12013,0
2008.09.02,817.00000,819.60000,790.30000,804.85000,33212,0
2008.09.03,804.80000,808.40000,788.95000,800.95000,32819,0
2008.09.04,800.90000,814.65000,793.55000,795.95000,28407,0
2008.09.05,795.95000,818.90000,790.05000,801.40000,19621,0
2008.09.08,808.15000,817.90000,796.45000,801.85000,33044,0
2008.09.09,801.85000,804.70000,775.60000,776.65000,35331,0
2008.09.10,776.60000,783.35000,751.15000,751.95000,35411,0
2008.09.11,752.00000,758.00000,735.95000,746.25000,37590,0
2008.09.12,746.30000,766.40000,743.70000,766.25000,31941,0
2008.09.15,749.85000,787.25000,749.85000,785.95000,37368,0
2008.09.16,785.90000,789.60000,771.80000,779.25000,38611,0
2008.09.17,779.10000,868.00000,770.70000,862.90000,42393,0
2008.09.18,863.00000,919.40000,829.25000,852.30000,57337,0
2008.09.19,852.65000,876.50000,775.50000,872.20000,48131,0
2008.09.22,867.40000,908.35000,864.25000,896.55000,37169,0
2008.09.23,896.45000,909.05000,879.35000,891.15000,39030,0
2008.09.24,891.15000,901.40000,874.75000,882.30000,36191,0
2008.09.25,882.25000,897.10000,862.88000,876.95000,34251,0
2008.09.26,877.00000,911.70000,865.50000,878.80000,33166,0
2008.09.29,875.25000,925.10000,866.50000,907.75000,47606,0
2008.09.30,907.75000,914.25000,855.35000,871.05000,41378,0
2008.10.01,870.90000,892.85000,864.30000,870.28000,39705,0
2008.10.02,870.35000,888.25000,829.15000,835.70000,39728,0
2008.10.03,835.25000,847.30000,817.95000,836.90000,37547,0
2008.10.06,831.95000,875.70000,824.37000,858.85000,37192,0
2008.10.07,858.70000,891.15000,855.65000,886.80000,38433,0
2008.10.08,886.85000,920.75000,877.55000,906.35000,49082,0
2008.10.09,906.40000,924.15000,880.25000,911.70000,33680,0
2008.10.10,911.75000,930.95000,824.30000,841.85000,44062,0
2008.10.13,765.25000,871.55000,765.25000,831.40000,43734,0
2008.10.14,831.60000,853.65000,828.65000,835.95000,39000,0
2008.10.15,835.95000,854.65000,830.90000,846.25000,37851,0
2008.10.16,846.05000,849.15000,783.85000,803.80000,37997,0
2008.10.17,803.45000,814.65000,771.80000,783.95000,33935,0
2008.10.20,759.70000,809.80000,759.70000,796.60000,35525,0
2008.10.21,796.55000,802.95000,765.20000,771.30000,36078,0
2008.10.22,771.30000,776.55000,719.75000,729.65000,42347,0
2008.10.23,728.95000,735.05000,697.60000,720.60000,41958,0
2008.10.24,720.65000,749.15000,681.05000,732.85000,45468,0
2008.10.27,679.55000,746.65000,679.55000,730.00000,45429,0
2008.10.28,730.05000,755.00000,723.55000,745.95000,43835,0
2008.10.29,745.95000,774.15000,735.50000,754.05000,41239,0
2008.10.30,754.15000,777.10000,732.85000,738.40000,40368,0
2008.10.31,738.45000,741.45000,717.00000,723.85000,31884,0
2008.11.03,724.20000,738.80000,722.00000,723.45000,32658,0
2008.11.04,723.50000,767.85000,721.70000,762.00000,35975,0
2008.11.05,762.05000,769.00000,736.10000,739.95000,40402,0
2008.11.06,739.80000,759.95000,728.00000,732.00000,38133,0
